ClassName,Changes,TotalCommits,Insertions,Deletions
MockHandlerImpl,4,933,1,122
MockHandlerInterface,12,1400,41,65
MockHandler,120,2428,1051,1170
MockitoBehavior,43,2615,532,604
MockitoControl,7,2615,74,174
MockitoCore,45,1743,524,461
MockitoExpectation,3,2615,4,13
MockitoInvocationHandler,6,1402,6,21
MockitoInvocation,2,2615,0,27
MockitoObjectMethodsFilter,2,2615,0,78
MockitoOperations,2,2615,0,50
MockitoStateImpl,2,2482,0,75
MockitoState,16,2609,179,250
MockUtil,16,2615,57,97
Namer,3,2602,4,16
NumberOfInvocationsVerifier,2,2477,0,24
ObjectMethodsFilter,5,2607,9,84
ObjenesisClassInstantiator,4,2615,5,15
OrderOfInvocationsVerifier,2,2477,0,50
ArgumentMatcherStorageImpl,8,1870,69,51
ArgumentMatcherStorage,11,1870,50,45
DebuggingHelper,3,1866,16,60
DeprecatedOngoingStubbing,2,2044,0,80
EmptyReturnValues,3,2220,19,43
HandyReturnValues,11,1850,137,117
IOngoingStubbing,4,1572,11,11
LastArguments,18,2474,60,139
LocalizedMatcher,2,1887,0,30
MockingProgressImpl,39,2474,169,122
MockingProgress,31,2474,56,39
NewOngoingStubbing,14,2044,80,160
OngoingStubbing,21,2474,158,170
OngoingVerifyingMode,3,2474,6,69
ReturnValues,4,2368,8,48
SequenceNumber,5,1896,18,14
ThreadSafeMockingProgress,30,2474,76,58
VerificationModeImpl,19,2414,165,253
VerificationMode,23,2456,120,189
RegisteredInvocations,13,2561,63,161
Discrepancy,3,964,27,27
Pluralizer,3,963,8,8
PrintingFriendlyInocation,2,1601,0,11
PrintingFriendlyInvocation,4,1595,5,16
PrintSettings,16,1601,128,105
SmartPrinter,15,1601,63,60
Result,9,2615,22,61
EmptyReturnValues,6,1850,13,126
GloballyConfiguredAnswer,2,1624,0,22
GloballyConfiguredReturnValues,12,1899,32,46
MockReturnValues,9,1743,38,68
MoreEmptyReturnValues,8,1850,19,89
RealReturnValues,4,1715,4,26
ReturnsEmptyValues,2,1624,0,119
ReturnsMocks,2,1624,0,35
ReturnsMoreEmptyValues,2,1624,0,69
ReturnsSmartNulls,2,1624,0,70
SmartNullReturnValues,20,1899,125,156
JunitRuleImpl,2,410,0,7
JUnitRule,3,410,2,30
FrameworkUsageValidator,2,1690,0,29
JUnit44RunnerImpl,5,1677,12,6
JUnit45AndHigherRunnerImpl,10,1677,73,65
LegacyJUnitRunner,2,1682,0,153
MockitoJUnit44RunnerImpl,3,1680,1,35
MockitoJUnit45AndUpRunner,2,1680,0,33
RunnerFactory,11,1680,109,92
RunnerImpl,7,1677,29,24
TestCreationListener,2,1682,0,7
ClassProvider,2,1679,0,29
FrameworkUsageValidator,5,1680,33,32
RunnerProvider,7,1678,69,52
TestMethodsFinder,5,1483,26,22
RuntimeExceptionWrapper,2,2615,0,17
SequenceNumberProvider,3,2578,4,14
LastArguments,2,2476,0,79
MockingProgressImpl,2,2475,0,75
MockingProgress,2,2475,0,27
MockitoStateImpl,2,2476,0,75
MockitoState,2,2476,0,27
OngoingStubbing,2,2476,0,12
OngoingVerifyingMode,2,2476,0,63
ThreadSafeMockingProgress,2,2475,0,60
ThreadSafeMockitoState,2,2476,0,60
StrictOrderVerifier,10,2579,39,57
StubbedInvocation,4,2515,7,27
StubbedInvocationMatcher,2,2483,0,24
Stubber,6,2486,50,117
AnswerFactory,6,2149,95,125
Answer,5,2150,26,45
AnswerReturnValuesAdapter,7,1625,35,28
AnswersValidator,18,1663,208,170
CallsRealMethod,3,1663,0,26
CallsRealMethods,13,1625,106,78
ClonesArguments,5,1313,30,26
DoesNothing,6,1663,24,20
MethodInfo,6,978,13,7
ReturnsArgumentAt,2,929,0,0
ReturnsElementsOf,5,929,67,60
Returns,6,1663,45,42
ThrowsExceptionClass,5,1129,8,4
ThrowsException,9,1663,53,50
AnswersValidator,8,2099,57,90
BaseStubbing,15,1663,132,108
CallsRealMethod,3,1715,4,26
ConsecutiveStubbing,12,1663,55,46
Answers,10,1322,62,51
ForwardsInvocations,5,1001,59,19
GloballyConfiguredAnswer,5,1623,32,28
ReturnsDeepMocks,3,1355,5,46
ReturnsDeepStubs,31,1329,499,376
ReturnsDelegate,2,1004,0,56
ReturnsEmptyValues,17,1623,60,44
ReturnsGenericDeepStubs,0,0,0,0
ReturnsMocks,12,1623,58,57
ReturnsMoreEmptyValues,6,1623,11,5
ReturnsSmartNulls,23,1623,157,154
DefaultReturnValues,2,2223,0,71
DoesNothing,3,2077,4,15
DontThrow,5,2144,36,42
EmptyReturnValues,5,2476,35,85
ExceptionsValidator,2,2110,0,23
IAnswer,5,2476,3,26
InvocationContainerImpl,20,1398,203,178
InvocationContainer,9,1399,33,30
MethodSelectorImpl,3,2100,13,30
MethodSelector,2,2100,0,6
MockitoStubber,19,2097,69,163
OngoingStubbingImpl,20,1663,104,89
Result,7,2476,13,68
Returns,8,2110,26,47
ReturnsVoid,3,2087,0,12
StubbedInvocationMatcher,23,2476,154,128
StubbedMethodSelector,11,2097,0,6
StubberFoo,2,2096,0,17
StubberImpl,14,2097,106,86
Stubber,33,2094,134,151
ThrowsException,9,2110,18,44
VoidMethodStubable,3,2476,1,14
VoidMethodStubbableImpl,10,1663,58,56
VoidMethodStubbable,17,2419,215,226
ThreadSafeMockitoState,2,2482,0,59
ToTypeMappings,4,2615,5,65
ArrayUtils,8,1377,16,27
Checks,2,1110,5,0
ArrayUtils,4,950,9,19
HashCodeAndEqualsMockWrapper,3,1003,1,1
HashCodeAndEqualsSafeSet,3,1003,2,2
IdentitySet,3,1003,21,21
Iterables,1,228,0,0
ListUtil,2,1003,1,1
Sets,3,1003,11,0
ConsoleMockitoLogger,6,1337,27,27
AccessibilityChanger,3,1660,4,32
FieldCopier,3,1660,4,15
LenientCopyTool,3,1660,4,47
CreationValidator,4,1653,13,39
Decamelizer,2,2199,1,0
DefaultMockingDetails,8,981,80,74
IdentitySet,5,1284,9,31
IOUtil,3,229,6,6
JUnitFailureHacker,7,1334,43,32
ListUtil,6,2399,10,31
Logger,2,2118,0,8
MockCreationValidator,15,1330,142,113
MockitoLoggerImpl,7,1866,16,27
MockitoLogger,8,1866,20,16
MockitoMock,2,789,0,9
MockitoSpy,4,1054,3,16
MockNameImpl,5,939,52,50
MockName,8,1807,25,57
MockUtil,80,2181,544,519
ObjectMethodsGuru,18,1500,105,74
Primitives,14,1990,245,203
AccessibilityChanger,6,1543,42,42
BeanPropertySetter,9,1161,147,147
BoundedType,0,0,0,0
ClassEnhancedToParameterizedType,0,0,0,0
ConstructorInitializer,0,0,0,0
Constructors,1,792,0,0
FieldConstructorInitializer,0,0,0,0
FieldCopier,4,1543,16,16
FieldInitializationReport,4,1109,38,4
FieldInitializer,18,1176,593,420
FieldReader,6,1304,46,38
FieldSetter,6,1315,42,35
Fields,8,1006,60,24
GenericMaster,11,1255,175,166
GenericMetadataSupport,15,865,895,890
GenericTypeInfo,0,0,0,0
InstanceField,4,1006,83,12
LenientCopyTool,6,1543,64,61
MockitoGenericMetadata,0,0,0,0
SuperTypesLastSorter,1,89,0,0
Whitebox,5,1536,65,65
RemoveFirstLine,6,1541,23,19
ShallowCopyTool,4,1666,33,58
SimpleMockitoLogger,4,1337,20,20
StringJoiner,3,1862,6,1
Timer,3,430,13,0
UnableToCopyFieldValue,2,1666,0,10
InOrderContext,9,1284,34,31
VerificationDataInOrderImpl,10,1284,56,57
VerificationDataInOrder,8,1284,32,33
VerificationData,9,1954,34,31
VerificationInOrderMode,6,1954,15,12
VerificationMode,2,1954,0,34
ArgumentMatchingTool,13,1599,105,68
AtLeast,13,1935,31,29
AtLeastXNumberOfInvocationsChecker,2,1935,0,44
AtLeastXNumberOfInvocationsInOrderChecker,3,1935,4,59
AtLeastXVerificationMode,2,1948,0,59
AtMost,7,1937,15,10
AtMostXVerificationMode,4,1957,2,42
BasicVerificationMode,5,1971,50,75
Calls,3,1030,4,4
AtLeastDiscrepancy,8,1764,32,29
AtLeastXNumberOfInvocationsChecker,14,1920,26,36
AtLeastXNumberOfInvocationsInOrderChecker,13,1920,31,33
MissingInvocationChecker,14,1920,30,30
MissingInvocationInOrderChecker,11,1920,44,21
NonGreedyNumberOfInvocationsInOrderChecker,6,1031,11,11
NumberOfInvocationsChecker,12,1920,28,26
NumberOfInvocationsInOrderChecker,14,1920,29,31
DefaultRegisteredInvocations,2,844,4,4
DurationCheckerImpl,2,433,0,14
DurationChecker,2,433,0,5
InOrderContextImpl,11,1284,41,40
InOrderVerificationMode,4,1971,20,45
InOrderVerificationModeWrapper,4,1957,3,29
InOrderWrapper,13,1927,64,58
MarkingVerifier,2,2407,0,43
MissingInvocationChecker,5,1957,4,50
MissingInvocationInOrderChecker,4,1957,2,45
MissingInvocationInOrderVerifier,13,2353,38,83
MissingInvocationVerifier,36,2476,128,168
MockAwareVerificationMode,6,1276,31,28
MockitoInOrderVerificationMode,2,1959,0,41
MockitoVerificationMode,12,1964,50,139
NoMoreInteractions,9,1928,29,15
NoMoreInteractionsMode,10,1971,25,48
NoMoreInvocationsVerifier,19,2444,52,79
NumberOfInvocationsChecker,6,1957,10,62
NumberOfInvocationsInOrderChecker,7,1957,11,66
NumberOfInvocationsInOrderVerifier,14,2353,41,99
NumberOfInvocationsVerifier,37,2476,138,164
Only,15,1495,79,85
OnlyTest,2,1234,0,64
OrderOfInvocationsVerifier,3,2476,1,55
RegisteredInvocationsAll,2,845,0,60
RegisteredInvocations,23,2224,78,88
RegisteredInvocationsStubOnly,2,845,0,51
SingleRegisteredInvocation,1,843,0,0
SmartPrinter,3,1606,0,36
StrictlyMissingInvocationVerifier,7,2401,9,58
StrictlyNumberOfInvocationsVerifier,7,2401,7,75
StrictVerifier,4,2404,11,83
SyncingPrinter,6,2129,25,62
Timer,3,432,13,27
Times,12,1929,31,32
TimesNow,0,0,0,0
VerificationAfterDelayImpl,3,750,34,72
VerificationDataImpl,15,1957,95,80
VerificationModeDecoder,14,1977,63,79
VerificationModeFactory,15,1963,28,20
VerificationModeImpl,6,1972,15,119
VerificationMode,4,1972,2,44
VerificationOverTimeImpl,11,748,76,62
VerificationWithTimeoutImpl,10,1266,52,110
Verifier,14,2476,23,34
VerifyingRecorder,38,2476,147,213
Verifier,2,2477,0,7
VerifyingMode,13,2615,89,121
VerifyingRecorder,3,2478,13,152
VoidMethodExpectation,3,2615,4,12
DescribedInvocation,6,962,17,5
Invocation,9,970,64,9
InvocationListener,0,0,0,0
InvocationOnMock,12,2199,55,15
Location,5,973,8,5
MethodCallReport,0,0,0,0
MockHandler,5,931,49,39
MockitoInvocationHandler,5,958,5,42
PublicInvocation,4,978,4,32
StubInfo,5,973,9,5
MockitoJUnit,1,192,0,0
MockitoJUnitRule,9,409,49,59
MockitoRule,2,192,1,0
InvocationListener,3,1078,9,9
MethodInvocationReport,8,1078,67,59
Matchers,90,2620,2784,2909
MockingDetails,12,1014,111,118
MockitoAnnotations,33,2344,182,117
MockitoBehavior,2,2637,16,86
MockitoConfiguration,6,2227,28,42
MockitoControl,3,2637,2,104
MockitoDebugger,8,1409,23,18
MockitoExperimental,5,2608,12,59
MockitoInvocation,2,2637,1,30
Mockito,306,2637,9253,6935
MockitoOperations,2,2637,1,51
MockitoTroubleshooter,2,1711,0,48
Mock,21,2045,180,123
MockCreationSettings,7,935,31,3
MockName,3,938,9,3
MockSettingsInfo,7,958,37,57
SerializableMode,1,763,0,0
MockSettings,42,1655,640,385
MockUtil,2,2637,3,44
MockitoInvocationHandler,5,1023,18,41
MockMaker,17,1022,143,80
MockSettingsInfo,3,1024,3,22
PluginSwitcher,3,239,2,19
PluginSwitch,3,223,39,4
StackTraceCleanerProvider,3,886,1,5
ReturnValues,12,1849,25,9
MockitoJUnit,2,198,0,43
MockitoJUnitRule,2,410,0,52
ConsoleSpammingMockitoJUnitRunner,15,1622,212,215
ExperimentalMockitoJUnitRunner,10,1880,84,182
ExperimentalMockitoJUnitRunnerPM,4,1858,8,103
MockitoJUnit44Runner,16,2011,91,84
MockitoJUnit45Runner,3,2043,13,55
MockitoJUnit4Runner,4,2043,11,67
MockitoJUnitRunner,18,2011,146,119
VerboseMockitoJUnitRunner,24,1536,183,182
Spy,17,1325,284,208
Strictly,17,2575,75,87
StrictOrderVerifier,17,2541,41,79
StrictVerifier,2,2597,0,12
Answer,11,2109,68,52
IdentityAnswers,2,953,0,34
ReturnsArgumentAt,2,944,0,107
ReturnsElementsOf,12,1280,56,69
ReturnsFirstArgument,3,1030,0,37
ReturnsIdentity,4,952,56,126
ClonesArguments,3,1379,2,21
DeprecatedOngoingStubbing,6,1573,93,93
NewOngoingStubbing,2,1573,0,136
OngoingStubbing,16,1572,319,255
Stubber,12,1573,211,189
VoidMethodStubbable,6,1573,114,115
After,5,750,27,14
FluentVerificationMode,2,1269,0,27
Timeout,21,1269,335,325
VerificationAfterDelay,2,750,11,8
VerificationData,2,1957,0,14
VerificationInOrderMode,2,1957,0,7
VerificationMode,7,1327,3,2
VerificationWithTimeout,12,1266,168,99
VerificationWrapper,1,751,0,0
MyStackTraceCleanerProvider,1,853,0,0
PluginStackTraceFilteringTest,1,853,0,0
MyMockMaker,2,231,2,2
MyPluginSwitcher,3,239,3,19
MyPluginSwitch,1,223,0,0
PluginSwitcherTest,4,239,25,47
PluginSwitchTest,1,223,0,0
DummyTestNgListener,2,1014,0,3
MockitoTestNGListener,0,0,0,0
MockitoAfterTestNGMethod,4,1009,18,13
MockitoBeforeTestNGMethod,4,1009,14,6
MockitoTestNGListener,1,1009,0,0
DummyTestNgListenerTest,2,1014,0,3
AnnotatedFieldsShouldBeInitializedByMockitoTestNGListenerTest,1,1009,0,0
CaptorAnnotatedFieldShouldBeClearedTest,2,1009,2,3
ConfigurationMethodTest,1,1009,0,0
DontResetMocksIfNoListenerTest,1,1009,0,0
EnsureMocksAreInitializedBeforeBeforeClassMethodTest,2,1009,1,1
FailingBecauseIncorrectAnnotationUsage,2,1009,0,20
FailingBecauseIncorrectStubbingSyntax,2,1009,0,30
FailingBecauseWrongStubbingSyntaxInConfigurationMethod,2,1009,0,34
FailingOnPurposeBecauseIncorrectAnnotationUsage,2,830,2,1
FailingOnPurposeBecauseIncorrectStubbingSyntax,1,830,0,0
FailingOnPurposeBecauseWrongStubbingSyntaxInConfigurationMethod,1,830,0,0
TestNGShouldFailWhenMockitoListenerFailsTest,2,1009,3,3
InitializeChildTestWhenParentHasListenerTest,3,1009,2,1
MockFieldsShouldBeResetBetweenTestMethodsTest,2,1009,8,0
ParentTest,1,1009,0,0
ResetMocksInParentTestClassTooTest,1,1009,0,0
SomeType,1,1009,0,0
TestWithoutListenerShouldNotInitializeAnnotatedFieldsTest,1,1009,0,0
FailureRecordingListener,1,1009,0,0
MultiThreadedTest,2,2115,0,200
ThreadsRunAllTestsHalfManualTest,43,2110,476,488
ThreadsShareAMockTest,7,2115,5,4
ThreadsShareGenerouslyStubbedMockTest,6,2110,11,10
ThreadsStubSharedMockTest,6,2110,8,6
ThreadVerifiesContinuoslyInteractingMockTest,3,1891,2,1
VerificationInOrderFromMultipleThreadsTest,2,1896,1,0
AnswerTest,2,2623,0,118
CallbackAndArgumentsTest,2,2623,0,85
CallbackTest,2,2623,0,86
CglibTest,2,2637,1,60
ComparableMatchersTest,2,2621,0,78
CompareToTest,3,2623,6,83
ConstraintsToStringTest,2,2623,0,147
IMethods,2,2623,0,89
ExpectedInvocationTest,3,2635,19,38
EqualsTest,2,2622,0,22
InvocationTest,2,2623,0,88
MatchersTest,2,2621,0,446
MatchersToStringTest,2,2621,0,147
NameTest,3,2623,1,75
NiceMessagesWhenVerificationFailsTest,2,2621,0,56
StubTest,2,2623,0,71
NiceMockReturnsEmptyCollectionsTest,1,2637,0,34
NiceMockTest,1,2637,0,47
UsageStrictMockTest,1,2637,0,200
UsageTest,1,2637,0,220
AnswerTest,2,2625,0,118
ArgumentsMatcherTest,1,2637,0,132
ArrayMatcherTest,1,2637,0,107
CallbackAndArgumentsTest,2,2625,0,85
CallbackTest,2,2625,0,86
CompareToTest,2,2625,0,77
ConstraintsToStringTest,2,2625,0,147
DefaultMatcherTest,1,2637,0,93
EqualsMatcherTest,1,2637,0,32
ExpectedMethodCallTest,1,2637,0,37
IMethods,3,2637,2,90
InvocationTest,4,2637,50,137
IVarArgs,1,2637,0,27
LegacyBehaviorTests,1,2637,0,65
MatchableArgumentsTest,1,2637,0,45
MockNameTest,1,2637,0,23
NameTest,2,2625,0,74
NiceMockControlLongCompatibleReturnValueTest,1,2637,0,55
NiceMockControlTest,1,2637,0,48
ObjectMethodsTest,2,2637,7,88
RecordStateInvalidDefaultReturnValueTest,1,2637,0,90
RecordStateInvalidDefaultThrowableTest,1,2637,0,79
RecordStateInvalidMatcherTest,1,2637,0,74
RecordStateInvalidRangeTest,1,2637,0,73
RecordStateInvalidReturnValueTest,1,2637,0,146
RecordStateInvalidStateChangeTest,1,2637,0,65
RecordStateInvalidThrowableTest,1,2637,0,79
RecordStateInvalidUsageTest,1,2637,0,156
RecordStateMethodCallMissingTest,1,2637,0,301
ReplayStateInvalidCallsTest,1,2637,0,133
ReplayStateInvalidUsageTest,1,2637,0,462
StacktraceTest,1,2637,0,82
StubTest,2,2625,0,71
UsageCallCountTest,1,2637,0,132
UsageConstraintsTest,2,2625,0,632
UsageDefaultReturnValueTest,1,2637,0,125
UsageExpectAndDefaultReturnTest,1,2637,0,75
UsageExpectAndDefaultThrowTest,1,2637,0,155
UsageExpectAndReturnTest,1,2637,0,198
UsageExpectAndThrowTest,1,2637,0,386
UsageFloatingPointReturnValueTest,1,2637,0,53
UsageLongCompatibleReturnValueTest,1,2637,0,98
UsageMatchersTest,2,2625,0,21
UsageOverloadedDefaultValueTest,1,2637,0,111
UsageOverloadedMethodTest,1,2637,0,164
UsageRangeTest,1,2637,0,104
UsageStrictMockTest,2,2637,24,262
UsageTest,2,2637,60,276
UsageThrowableTest,1,2637,0,139
UsageUnorderedTest,1,2637,0,48
UsageVarargTest,1,2637,0,148
UsageVerifyTest,1,2637,0,153
UsingVarargsTest,2,2625,0,72
UsageConstraintsTest,2,2623,0,632
UsageMatchersTest,2,2623,0,21
UsageStrictMockTest,2,2623,0,198
UsageTest,2,2623,0,219
UsingMatchersTest,2,2622,0,471
UsingVarargsTest,2,2623,0,72
Util,2,2623,0,16
VerificationUsingMatchersTest,3,2622,4,77
ExperimentalMockitoJUnitRunnerPM,2,1827,0,93
ExperimentalMockitoJUnitRunnerPMTest,2,1827,0,231
ExperimentalMockitoJUnitRunnerTest,4,1850,2,171
VerboseMockitoJUnitRunnerTest,2,1816,0,171
VerboseMockitoJUnitRunnerTest,2,1819,0,171
ArgumentCaptorTest,8,1526,70,62
Argument,2,1704,0,39
ArgumentMatcherTest,3,2254,1,71
DefaultReturnValuesTest,6,2213,28,82
ConfigurationTest,7,2168,28,50
MockitoConfiguration,10,1816,129,96
MockitoConfigurationTest,3,2199,1,23
DecamelizerTest,5,2252,5,28
CommonStackTraceRemoverTest,5,2280,17,58
ConditionalStackTraceFilterTest,3,1728,4,44
HasStackTraceStub,3,2280,6,27
MockitoAssertionErrorTest,7,2433,4,12
MockitoExceptionTest,6,2433,4,7
StackTraceBuilder,2,2433,1,0
StackTraceFilterTest,14,2280,118,154
StackTraceRemoverTest,8,2433,11,112
TraceBuilder,5,2261,29,11
ExceptionsTest,7,2493,9,21
MockitoAssertionErrorTest,5,2547,11,33
MockitoErrorTest,5,2547,8,31
MockitoExceptionTest,2,2490,0,28
MockitoStackTraceMergerTest,2,2502,0,115
MockitoAssertionErrorTest,6,2490,4,37
MockitoExceptionTest,6,2489,4,32
StackTraceBuilder,5,2490,8,35
StackTraceRemoverTest,8,2490,14,109
PluralizerTest,5,1645,9,25
ReporterTest,12,2454,87,18
StackTraceBuilder,2,2502,0,27
StackTraceRemoverTest,3,2500,5,97
NoJUnitDependenciesTest,3,126,29,25
AllInvocationsFinderTest,12,2410,34,20
CglibTest,7,2617,11,71
ClassProxyFactoryTest,3,2617,0,31
ClassPathLoaderTest,2,238,2,1
ConfigurationAccess,5,1748,18,14
DefaultReturnValuesTest,3,2168,1,65
ConstructorInjectionTest,2,1109,5,0
FieldTypeAndNameComparatorTest,4,881,82,161
PropertyAndSetterInjectionTest,0,0,0,0
SimpleArgumentResolverTest,2,1109,5,0
MockInjectionTest,2,1110,5,0
PluginFileReaderTest,3,237,38,56
PluginFinderTest,3,225,59,10
PluginLoaderTest,2,238,0,69
ReadingConfigurationFromClasspathTest,10,1576,68,96
ByteBuddyMockMakerTest,0,0,0,0
CachingMockBytecodeGeneratorTest,0,0,0,0
CGLIBHackerTest,10,1565,40,80
ClassImposterizerTest,4,375,3,98
MethodInterceptorFilterTest,4,376,1,115
MethodProxyBuilder,13,1565,32,57
SerializableMockitoMethodProxyTest,3,376,2,51
CglibTest,7,2476,11,69
DelegatingMethodTest,1,466,0,0
ConstructorInstantiatorTest,7,322,18,14
CglibClassImposterizerTest,2,377,0,95
ClassImposterizerTest,16,1982,100,172
DefaultClassImposterizerTest,2,378,0,95
MethodInterceptorFilterTest,19,1502,129,174
MockFactoryTest,10,2476,17,95
MockitoMethodProxyTest,2,1472,0,48
MockSettingsImplTest,24,1653,401,303
SerializableMockitoMethodProxyTest,5,1457,9,54
LocationTest,2,1576,0,17
LoggingListenerTest,6,1338,74,72
LogInvocationsToStdOutListenerTest,0,0,0,0
VerboseMockInvocationLoggerTest,11,1079,186,166
WarningsFinderTest,12,1339,91,95
WarningsPrinterImplTest,12,1538,105,127
WarningsPrinterTest,9,1854,62,119
EmptyReturnValuesTest,3,2483,1,39
ConditionalStackTraceFilterTest,4,1613,5,50
StackTraceFilterTest,5,1613,20,137
ConditionalStackTraceFilterTest,2,886,45,45
StackTraceFilterTest,2,886,1,1
ScenarioPrinterTest,10,1247,78,64
ExpectedInvocationTest,12,2617,75,113
VerboseMockitoJUnitRunnerTest,6,1814,5,181
InvocationNotifierHandlerTest,5,899,142,142
MockHandlerFactoryTest,2,898,4,0
MockHandlerImplTest,3,899,67,56
InOrderImplTest,9,1284,53,50
InvalidStateDetectionTest,4,1573,2,7
ActualInvocationsFinderTest,5,2410,132,214
ArgumentsComparatorTest,9,1486,255,251
InvocationBuilder,11,2560,57,89
ChunkerTest,3,2410,9,106
InvocationChunkTest,5,2560,9,33
ExposedInvocation,11,1565,27,45
InvocationBuilder,19,2476,89,46
InvocationChunkTest,2,2476,0,32
InvocationImplTest,2,949,14,0
InvocationMarkerTest,13,1531,97,91
InvocationMatcherTest,31,2476,280,157
InvocationsAnalyzerTest,11,2426,142,215
InvocationsCalculatorTest,9,2472,29,97
InvocationsChunkerTest,9,2473,46,118
InvocationsFinderTest,32,2398,240,213
InvocationsMarkerTest,10,2473,36,131
InvocationsPrinterTest,12,2468,74,116
InvocationTest,38,2476,189,288
InvocationMatcherTest,3,2484,1,56
MockitoMethodTest,3,1472,16,44
InvocationNotifierHandlerTest,10,1078,25,158
PrintSettingsTest,3,1605,1,31
FilteredCGLIBProxyRealMethodTest,2,1576,0,47
SerializableMethodTest,6,1444,80,76
SerializableMockitoMethodTest,5,1457,10,79
JUnitRuleTest,1,197,0,0
EqualsBuilderTest,5,2326,4,23
CapturingMatcherTest,6,1531,68,64
ComparableMatchersTest,3,1576,7,8
EqualityTest,7,1433,62,49
EqualsTest,21,2617,115,40
LocalizedMatcherTest,8,1589,96,71
MatchersPrinterTest,10,1607,83,73
MatchersToStringTest,3,1576,1,13
VarargCapturingMatcherTest,1,834,0,0
MockControlTest,15,2603,47,83
MockFactoryTest,8,2607,16,83
MockHandlerImplTest,2,933,0,107
MockHandlerTest,32,2428,525,567
MockitoBehaviorTest,14,2569,109,152
MockitoControlTest,4,2609,3,39
MockitoCoreTest,2,1372,0,31
MockitoStateImplTest,2,2482,0,41
MockitoStateTest,10,2609,29,64
NumberOfInvocationsVerifierTest,2,2477,0,38
AtLeastTest,5,1510,35,30
HandyReturnValuesTest,8,1526,114,87
MockingProgressImplTest,18,2474,63,34
MockitoVerificationModeTest,2,1964,0,33
OngoingVerifyingModeTest,2,2474,0,34
ThreadSafeMockingProgressTest,5,1353,49,45
TimesTest,3,1929,2,11
VerificationModeBuilder,14,2448,40,26
VerificationModeImplTest,19,2414,191,280
VerificationModeTest,8,2456,67,101
RegisteredInvocationsTest,10,2561,129,340
PluralizerTest,3,963,16,16
EmptyReturnValuesTest,2,1850,0,64
HasPrimitiveMethods,3,1743,3,16
MockReturnValuesTest,7,1743,19,94
MoreEmptyReturnValuesTest,6,1850,5,33
ReturnsEmptyValuesTest,2,1624,0,64
ReturnsMocksTest,2,1624,0,76
ReturnsMoreEmptyValuesTest,2,1624,0,25
ReturnsSmartNullsTest,2,1624,0,55
SmartNullReturnValuesTest,15,1899,44,98
InjectTestCase,3,410,6,50
JUnitRuleTest,5,410,58,131
CollectingDebugDataTest,2,1576,0,32
RunnerFactoryTest,9,1679,186,142
ClassProviderTest,2,1679,0,28
RunnerProviderTest,7,1678,39,35
TestMethodsFinderTest,6,1483,38,34
MockingProgressImplTest,2,2475,0,44
MockitoStateImplTest,2,2476,0,44
OngoingVerifyingModeTest,2,2476,0,34
StateResetter,5,2609,6,15
StubberTest,6,2485,119,143
AnswerFactoryTest,5,2149,126,175
AnswersValidatorTest,18,1663,435,302
MethodInfoTest,4,978,4,4
ReturnsArgumentAtTest,4,929,37,61
AnswersValidatorTest,7,2099,51,95
HasPrimitiveMethods,5,1623,30,27
ReturnsDeepStubsTest,0,0,0,0
ReturnsEmptyValuesTest,10,1623,72,39
ReturnsGenericDeepStubsTest,4,866,153,135
ReturnsMocksTest,8,1623,96,101
ReturnsMoreEmptyValuesTest,4,1623,25,25
ReturnsSmartNullsTest,11,1623,149,124
DefaultReturnValuesTest,2,2223,0,53
EmptyReturnValuesTest,6,2476,36,75
ExceptionsValidatorTest,2,2110,0,45
InvocationContainerImplStubbingTest,1,841,0,0
InvocationContainerImplTest,14,1220,167,110
MockitoStubberTest,14,2097,88,185
ResultTest,10,2452,17,62
ReturnsVoid,2,2089,0,12
StubberTest,15,2476,38,151
ToTypeMappingsTest,5,2617,6,40
ArrayUtilsTest,8,1377,18,50
HashCodeAndEqualsSafeSetTest,2,1003,0,0
IdentitySetTest,3,1003,46,46
ListUtilTest,1,1003,0,0
LenientCopyToolTest,4,1660,13,171
CreationValidatorTest,4,1653,28,80
DecamelizerTest,4,2199,2,2
IdentitySetTest,5,1284,9,53
IOUtilTest,2,229,2,2
JUnitFailureHackerTest,6,1334,118,79
ListUtilTest,8,2399,10,45
MockCreationValidatorTest,9,1330,131,116
MockNameImplTest,3,939,35,35
MockNameTest,5,1411,9,45
MockUtilTest,22,2181,144,106
ObjectBox,5,1531,23,19
ObjectMethodsGuruTest,9,1500,114,70
AccessibilityChangerTest,2,1104,5,0
BeanPropertySetterTest,7,1161,230,190
ClassEnhancedToParameterizedTypeTest,0,0,0,0
DummyClassForTests,5,1536,14,10
DummyParentClassForTests,5,1536,16,12
FieldInitializerTest,9,1176,287,242
FieldReaderTest,4,1304,33,33
FieldsTest,2,1004,0,0
GenericMasterTest,9,1255,161,138
GenericMetadataSupportTest,12,865,327,289
GenericTypeInfoTest,0,0,0,0
LenientCopyToolTest,10,1543,222,200
MockitoGenericMetadataTest,0,0,0,0
ParameterizedConstructorInstantiatorTest,3,1110,6,1
SuperTypesLastSorterTest,2,89,149,149
WhiteboxTest,6,1536,39,36
ShallowCopyToolTest,5,1666,188,228
SimpleMockitoLoggerTest,5,1337,25,21
TimerTest,2,430,20,5
ActualInvocationsFinderStub,3,2407,14,37
ArgumentMatchingToolTest,12,1598,148,118
AtLeastXNumberOfInvocationsCheckerTest,11,1512,58,55
InvocationsFinderStub,6,1918,34,32
